window_id,link_type,source_id,target_id,source_domain,target_domain,start_index,end_index_exclusive,start_time_utc,end_time_utc,duration_seconds,sample_count,mean_range_km,min_range_km,max_range_km,transmission_rate_mbps,generation_config_sha256,selection_rule,symmetrization_rule,selected_by_source,earth_clearance_min_km,boundary_source
IDL-000869,IDL,os04,ns02,observation,navigation,456,513,2025-01-01T03:48:00.000000Z,2025-01-01T04:16:30.000000Z,1710.000000000,57,21820.841796875,20826.466796875,23707.761718750,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,705.983093262,sampled
IDL-000870,IDL,os04,ns02,observation,navigation,692,733,2025-01-01T05:46:00.000000Z,2025-01-01T06:06:30.000000Z,1230.000000000,41,22939.275390625,22416.580078125,24325.496093750,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,711.537170410,sampled
IDL-000871,IDL,os04,ns02,observation,navigation,919,956,2025-01-01T07:39:30.000000Z,2025-01-01T07:58:00.000000Z,1110.000000000,37,23227.972656250,22868.890625000,24197.232421875,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,705.800964355,sampled
IDL-000872,IDL,os04,ns02,observation,navigation,1138,1193,2025-01-01T09:29:00.000000Z,2025-01-01T09:56:30.000000Z,1650.000000000,55,21883.792968750,20950.220703125,23993.123046875,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,697.225402832,sampled
IDL-000873,IDL,os04,ns02,observation,navigation,1368,1417,2025-01-01T11:24:00.000000Z,2025-01-01T11:48:30.000000Z,1470.000000000,49,22261.816406250,21508.230468750,24206.341796875,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,695.905639648,sampled
IDL-000874,IDL,os04,ns02,observation,navigation,1602,1637,2025-01-01T13:21:00.000000Z,2025-01-01T13:38:30.000000Z,1050.000000000,35,23434.662109375,23225.744140625,23848.654296875,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,695.928710938,sampled
IDL-000875,IDL,os04,ns02,observation,navigation,1822,1870,2025-01-01T15:11:00.000000Z,2025-01-01T15:35:00.000000Z,1440.000000000,48,22373.744140625,21643.181640625,24282.947265625,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,699.035156250,sampled
IDL-000876,IDL,os04,ns02,observation,navigation,2045,2101,2025-01-01T17:02:30.000000Z,2025-01-01T17:30:30.000000Z,1680.000000000,56,21894.816406250,20936.085937500,23962.324218750,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,708.618957520,sampled
IDL-000877,IDL,os04,ns02,observation,navigation,2282,2320,2025-01-01T19:01:00.000000Z,2025-01-01T19:20:00.000000Z,1140.000000000,38,23176.583984375,22783.857421875,24233.759765625,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,710.413452148,sampled
IDL-000878,IDL,os04,ns02,observation,navigation,2506,2546,2025-01-01T20:53:00.000000Z,2025-01-01T21:13:00.000000Z,1200.000000000,40,23007.238281250,22515.560546875,24310.121093750,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,704.112548828,sampled
IDL-000879,IDL,os04,ns02,observation,navigation,2726,2782,2025-01-01T22:43:00.000000Z,2025-01-01T23:11:00.000000Z,1680.000000000,56,21773.701171875,20806.240234375,23731.298828125,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,696.558959961,sampled
IDL-000880,IDL,os04,ns03,observation,navigation,49,103,2025-01-01T00:24:30.000000Z,2025-01-01T00:51:30.000000Z,1620.000000000,54,21921.076171875,21016.962890625,24016.839843750,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,701.408813477,sampled
IDL-000881,IDL,os04,ns03,observation,navigation,279,328,2025-01-01T02:19:30.000000Z,2025-01-01T02:44:00.000000Z,1470.000000000,49,22254.939453125,21488.134765625,24241.421875000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,713.643859863,sampled
IDL-000882,IDL,os04,ns03,observation,navigation,513,547,2025-01-01T04:16:30.000000Z,2025-01-01T04:33:30.000000Z,1020.000000000,34,23421.710937500,23223.849609375,23838.041015625,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,708.845642090,sampled
IDL-000883,IDL,os04,ns03,observation,navigation,733,780,2025-01-01T06:06:30.000000Z,2025-01-01T06:30:00.000000Z,1410.000000000,47,22384.787109375,21672.960937500,24253.175781250,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,700.746704102,sampled
IDL-000884,IDL,os04,ns03,observation,navigation,956,1012,2025-01-01T07:58:00.000000Z,2025-01-01T08:26:00.000000Z,1680.000000000,56,21839.800781250,20872.517578125,23927.531250000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,695.860534668,sampled
IDL-000885,IDL,os04,ns03,observation,navigation,1193,1231,2025-01-01T09:56:30.000000Z,2025-01-01T10:15:30.000000Z,1140.000000000,38,23134.107421875,22719.431640625,24242.835937500,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,695.882873535,sampled
IDL-000886,IDL,os04,ns03,observation,navigation,1417,1456,2025-01-01T11:48:30.000000Z,2025-01-01T12:08:00.000000Z,1170.000000000,39,23054.759765625,22582.445312500,24305.267578125,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,696.870361328,sampled
IDL-000887,IDL,os04,ns03,observation,navigation,1637,1693,2025-01-01T13:38:30.000000Z,2025-01-01T14:06:30.000000Z,1680.000000000,56,21821.562500000,20860.718750000,23752.201171875,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,703.534240723,sampled
IDL-000888,IDL,os04,ns03,observation,navigation,1870,1915,2025-01-01T15:35:00.000000Z,2025-01-01T15:57:30.000000Z,1350.000000000,45,22526.070312500,21857.158203125,24293.226562500,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,712.559020996,sampled
IDL-000889,IDL,os04,ns03,observation,navigation,2101,2136,2025-01-01T17:30:30.000000Z,2025-01-01T17:48:00.000000Z,1050.000000000,35,23408.015625000,23186.732421875,23943.611328125,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,707.314331055,sampled
IDL-000890,IDL,os04,ns03,observation,navigation,2320,2371,2025-01-01T19:20:00.000000Z,2025-01-01T19:45:30.000000Z,1530.000000000,51,22133.255859375,21319.265625000,24184.751953125,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,699.016052246,sampled
IDL-000891,IDL,os04,ns03,observation,navigation,2546,2599,2025-01-01T21:13:00.000000Z,2025-01-01T21:39:30.000000Z,1590.000000000,53,21946.681640625,21074.234375000,24023.294921875,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,696.045776367,sampled
IDL-000892,IDL,os04,ns03,observation,navigation,2782,2818,2025-01-01T23:11:00.000000Z,2025-01-01T23:29:00.000000Z,1080.000000000,36,23313.568359375,23024.910156250,24093.113281250,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,696.068969727,sampled
IDL-000893,IDL,os04,ns04,observation,navigation,103,142,2025-01-01T00:51:30.000000Z,2025-01-01T01:11:00.000000Z,1170.000000000,39,23118.585937500,22681.130859375,24288.074218750,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,711.016723633,sampled
IDL-000894,IDL,os04,ns04,observation,navigation,328,367,2025-01-01T02:44:00.000000Z,2025-01-01T03:03:30.000000Z,1170.000000000,39,23073.548828125,22627.218750000,24263.417968750,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,704.788879395,sampled
IDL-000895,IDL,os04,ns04,observation,navigation,547,604,2025-01-01T04:33:30.000000Z,2025-01-01T05:02:00.000000Z,1710.000000000,57,21834.898437500,20837.429687500,23898.757812500,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,696.517211914,sampled
IDL-000896,IDL,os04,ns04,observation,navigation,780,826,2025-01-01T06:30:00.000000Z,2025-01-01T06:53:00.000000Z,1380.000000000,46,22459.976562500,21772.259765625,24272.865234375,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,695.836791992,sampled
IDL-000897,IDL,os04,ns04,observation,navigation,1012,1046,2025-01-01T08:26:00.000000Z,2025-01-01T08:43:00.000000Z,1020.000000000,34,23409.257812500,23201.443359375,23906.189453125,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,695.901489258,sampled
IDL-000898,IDL,os04,ns04,observation,navigation,1231,1281,2025-01-01T10:15:30.000000Z,2025-01-01T10:40:30.000000Z,1500.000000000,50,22187.693359375,21398.150390625,24206.660156250,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,699.751403809,sampled
IDL-000899,IDL,os04,ns04,observation,navigation,1456,1510,2025-01-01T12:08:00.000000Z,2025-01-01T12:35:00.000000Z,1620.000000000,54,21971.912109375,21076.601562500,24059.753906250,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,710.409179688,sampled
IDL-000900,IDL,os04,ns04,observation,navigation,1693,1729,2025-01-01T14:06:30.000000Z,2025-01-01T14:24:30.000000Z,1080.000000000,36,23303.890625000,22995.546875000,24142.308593750,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,709.893249512,sampled
IDL-000901,IDL,os04,ns04,observation,navigation,1915,1957,2025-01-01T15:57:30.000000Z,2025-01-01T16:18:30.000000Z,1260.000000000,42,22809.572265625,22235.468750000,24324.193359375,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,703.093872070,sampled
IDL-000902,IDL,os04,ns04,observation,navigation,2136,2192,2025-01-01T17:48:00.000000Z,2025-01-01T18:16:00.000000Z,1680.000000000,56,21738.568359375,20772.218750000,23481.628906250,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,696.188598633,sampled
IDL-000903,IDL,os04,ns04,observation,navigation,2371,2413,2025-01-01T19:45:30.000000Z,2025-01-01T20:06:30.000000Z,1260.000000000,42,22755.089843750,22174.837890625,24287.863281250,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,696.022949219,sampled
IDL-000904,IDL,os04,ns04,observation,navigation,2599,2635,2025-01-01T21:39:30.000000Z,2025-01-01T21:57:30.000000Z,1080.000000000,36,23328.859375000,23029.433593750,24141.660156250,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,696.353210449,sampled
IDL-000905,IDL,os04,ns04,observation,navigation,2818,2872,2025-01-01T23:29:00.000000Z,2025-01-01T23:56:00.000000Z,1620.000000000,54,22005.863281250,21109.982421875,24118.843750000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,701.306762695,sampled
IDL-000906,IDL,os04,ns05,observation,navigation,142,192,2025-01-01T01:11:00.000000Z,2025-01-01T01:36:00.000000Z,1500.000000000,50,22196.369140625,21418.123046875,24179.132812500,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,699.457824707,sampled
IDL-000907,IDL,os04,ns05,observation,navigation,367,421,2025-01-01T03:03:30.000000Z,2025-01-01T03:30:30.000000Z,1620.000000000,54,21910.208984375,21004.380859375,24025.042968750,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,695.789733887,sampled
IDL-000908,IDL,os04,ns05,observation,navigation,604,640,2025-01-01T05:02:00.000000Z,2025-01-01T05:20:00.000000Z,1080.000000000,36,23272.574218750,22944.511718750,24161.582031250,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,695.813049316,sampled
IDL-000909,IDL,os04,ns05,observation,navigation,826,867,2025-01-01T06:53:00.000000Z,2025-01-01T07:13:30.000000Z,1230.000000000,41,22865.169921875,22310.373046875,24327.734375000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,697.271728516,sampled
IDL-000910,IDL,os04,ns05,observation,navigation,1046,1103,2025-01-01T08:43:00.000000Z,2025-01-01T09:11:30.000000Z,1710.000000000,57,21811.566406250,20816.337890625,23672.714843750,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,704.533996582,sampled
IDL-000911,IDL,os04,ns05,observation,navigation,1281,1324,2025-01-01T10:40:30.000000Z,2025-01-01T11:02:00.000000Z,1290.000000000,43,22737.169921875,22136.761718750,24325.851562500,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,712.051940918,sampled
IDL-000912,IDL,os04,ns05,observation,navigation,1510,1546,2025-01-01T12:35:00.000000Z,2025-01-01T12:53:00.000000Z,1080.000000000,36,23340.320312500,23061.537109375,24090.564453125,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,706.564331055,sampled
IDL-000913,IDL,os04,ns05,observation,navigation,1729,1782,2025-01-01T14:24:30.000000Z,2025-01-01T14:51:00.000000Z,1590.000000000,53,21985.861328125,21112.800781250,24091.408203125,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,698.072937012,sampled
IDL-000914,IDL,os04,ns05,observation,navigation,1957,2008,2025-01-01T16:18:30.000000Z,2025-01-01T16:44:00.000000Z,1530.000000000,51,22085.708984375,21272.453125000,24120.527343750,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,695.975952148,sampled
IDL-000915,IDL,os04,ns05,observation,navigation,2192,2227,2025-01-01T18:16:00.000000Z,2025-01-01T18:33:30.000000Z,1050.000000000,35,23392.041015625,23164.322265625,23956.916015625,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,696.000122070,sampled
IDL-000916,IDL,os04,ns05,observation,navigation,2413,2458,2025-01-01T20:06:30.000000Z,2025-01-01T20:29:00.000000Z,1350.000000000,45,22577.427734375,21911.718750000,24336.623046875,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,698.402526855,sampled
IDL-000917,IDL,os04,ns05,observation,navigation,2635,2691,2025-01-01T21:57:30.000000Z,2025-01-01T22:25:30.000000Z,1680.000000000,56,21808.197265625,20847.710937500,23696.218750000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,707.181579590,sampled
IDL-000918,IDL,os04,ns05,observation,navigation,2872,2881,2025-01-01T23:56:00.000000Z,2025-01-02T00:00:00.000000Z,240.000000000,9,22663.261718750,22548.693359375,22826.683593750,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os04,716.496093750,sampled
IDL-000919,IDL,os05,ns01,observation,navigation,0,9,2025-01-01T00:00:00.000000Z,2025-01-01T00:04:30.000000Z,270.000000000,9,22768.933593750,22167.896484375,23412.882812500,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,os05,696.131042480,sampled
IDL-000920,IDL,os05,ns01,observation,navigation,137,230,2025-01-01T01:08:30.000000Z,2025-01-01T01:55:00.000000Z,2790.000000000,93,24452.250000000,22004.757812500,30182.505859375,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,9.977070808,sampled
IDL-000921,IDL,os05,ns01,observation,navigation,366,451,2025-01-01T03:03:00.000000Z,2025-01-01T03:45:30.000000Z,2550.000000000,85,25495.835937500,23119.162109375,30101.025390625,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,45.417594910,sampled
IDL-000922,IDL,os05,ns01,observation,navigation,601,687,2025-01-01T05:00:30.000000Z,2025-01-01T05:43:30.000000Z,2580.000000000,86,24123.025390625,21220.597656250,30160.552734375,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,24.171661377,sampled
IDL-000923,IDL,os05,ns01,observation,navigation,822,914,2025-01-01T06:51:00.000000Z,2025-01-01T07:37:00.000000Z,2760.000000000,92,23911.011718750,21227.369140625,30054.734375000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,73.948165894,sampled
IDL-000924,IDL,os05,ns01,observation,navigation,1043,1133,2025-01-01T08:41:30.000000Z,2025-01-01T09:26:30.000000Z,2700.000000000,90,25290.814453125,23125.582031250,30178.000000000,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,25.743995667,sampled
IDL-000925,IDL,os05,ns01,observation,navigation,1280,1363,2025-01-01T10:40:00.000000Z,2025-01-01T11:21:30.000000Z,2490.000000000,83,24850.679687500,21999.298828125,30177.847656250,80.000000000,0959490dcfeedeafc8e9e01f868552fc1a757f1f2924fe4d8aaab468b9881130,nearest_visible_satellite_in_each_other_domain,union,both,26.097181320,sampled
